Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
GSM1706884,0.020917271342453,0.0071689863349067,0,0.19038527593335,0.072181200191741,0,0.03539386364891,0,0,0.0023114907851453,0.24123200251138,0,0.043140277170577,0,0,0.01384713029906,0,0,0.022622506136901,0,0.012371264389331,0.33842873125624,0,0.7384907431215547,0.8348695305963515
GSM1706885,0,0.0078156156259456,0,0.2307003253449,0.0084744619080205,0,0.06410401540494,0,0,0.057952038824373,0.17666447380718,0,0.07998069496254,0,0,0.010847338442548,0,0,0.011462455487253,0,0.0053359909166963,0.3466625892756,0,0.762865238033291,0.8074961396859034
GSM1706886,0.028636304435284,0,0,0.25146302936259,0,0,0.077375162089781,0,0,0.10920048922819,0.094883144017663,0,0.0098023060297857,0,0,0.025031339265225,0,0,0.018105845909372,0,0,0.38550237966211,0,0.7848851199548768,0.8469761185524287
GSM1706887,0.012312486864942,0,0,0.19437674965538,0.022898813056395,0,0.087851201089528,0,0,0.026200292254804,0.15764215991824,0,0.07732533388722,0,0.0012139293618788,0.019859921186249,0.0019948158155602,0,0,0,0,0.39832429690981,0,0.7416926256785918,1.0687351875839903
GSM1706888,0.03386995638566,0,0,0.24907226223973,0,0,0.093266039112033,0,0,0,0.13276676118932,0,0.059869285772336,0,0,0.0028575009846365,0,0,0.01877305980055,0,0.0063418881190086,0.40313589847003,0,0.7822041031557365,0.9525079072525316
GSM1706889,0,0.031111922500994,0,0.0886183646778,0.028621629390056,0,0.056260264756256,0,0,0.079271379085103,0.089263464815102,0,0.03620358666019,0,0,0.010076332689431,0,0.0037172873666112,0.01878732908843,0,0,0.55806843897003,0,0.7713028850777401,0.9538885996972791
GSM1706890,0,0.012655533486622,0,0.14272985202738,0.11228756333407,0,0.044143640791891,0,0,0.075086311643397,0.056229235388472,0,0.05960038259057,0,0,0.012962259337598,0.0017434994920625,0,0.027029317553972,0,0.035397678581378,0.42013472577259,0,0.7458083664957884,0.7848046840188618
GSM1706891,0.049219608496972,0,0,0.21493122089251,0.050595244895072,0,0.040218766202189,0,0,0,0.048046283869385,0,0.065059262185305,0,0,0.017434914259308,0,0.0005,0.039923915734279,0,0.010376425249222,0.46372670613323,0,0.7729784108645626,0.8820514060632499
GSM1706892,0,0.030418421746157,0,0.28584967845369,0,0,0.048902186013544,0,0,0,0.069335834678804,0,0.045227038538789,0,0,0.010783802397593,0,0,0.020749268077699,0,0.0005,0.48825944216457,0,0.7852328533644604,0.8894816502093488
GSM1706893,0.043817525339862,0,0,0.27676705293145,0.027520370323562,0,0.085935629320377,0,0,0.02343765807672,0.078906683979218,0,0.094181161325277,0,0,0.011756142983385,0.0003,0,0.016391029751,0,0.0027062087462902,0.33831750921781,0,0.7609652384096313,0.8238361563351537
GSM1706894,0.008625733249857,0.057946129302767,0,0.099314307205262,0.071570579980111,0.0068446999659292,0.063602301183667,0,0,0,0.062917981087598,0,0.044610651723695,0,0,0.0072251399753674,0,0.0008,0.021872933898892,0,0,0.55467160928674,0,0.7911216086312011,0.8347460566568261
GSM1706895,0.0031306236663617,0.008021172964104,0,0.13833540614423,0.05746854714849,0,0.067098222209358,0,0,0.056552791530918,0.048996169902805,0,0,0,0,0.021996776381219,0,0,0.027956304942969,0,0.0046102429937745,0.56583374211577,0,0.8094776404984497,0.8804830945172023
GSM1706896,0.090447391152535,0,0,0.14341666861935,0.056902226118413,0,0.043639844968472,0,0,0.011593236840409,0.043609342891378,0,0.052886304583973,0,0,0.0086342187899424,0,0.0035326352589985,0.013955433548404,0,0,0.53138269722813,0,0.8022355837499452,0.9784193811363788
GSM1706897,0,0.054142674707224,0,0.18734932940067,0.061060160931503,0,0.043670460143715,0,0,0,0.077733513833351,0,0.034784380323561,0,0,0.026383149115366,0,0,0.021073720586342,0,0,0.49380261095826,0,0.7914697693267233,0.8866723052088674
GSM1706898,0,0.014186061867429,0,0.21834682235115,0.006704490948956,0,0.060398790776024,0,0,0.054216157289401,0.024420082943566,0,0,0,0,0.03867802779127,0,0.0019914870310759,0.021710667908162,0,0,0.55934741109297,0,0.8147921831133701,0.7944373531218523
GSM1706899,0.091563588431462,0,0,0.30667336637587,0.02559425938846,0,0.052630544602784,0,0,0.054380670210819,0.037593459753295,0,0.071146335353966,0,0,0.021566569824134,0,0.0019099038144339,0.015934588298091,0,0,0.32100671394669,0,0.7265881351859518,0.8534250816364668
GSM1706900,0.020646982305663,0.028563821945501,0,0.32314422866853,0,0,0.07514539121663,0,0,0,0.10186205617885,0,0,0,0,0.016610176309097,0,0,0.01130878331192,0,0,0.42271856006381,0,0.7875744526921781,0.7510191530421446
